"DTI_CL_INDICADOR","Indicator","DTI_CL_TRIMESTRE_MOVIL","Mobile Quarter","DTI_CL_REGION","Region","DTI_CL_SEXO","Sex","Value","Flag Codes","Flags"
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL13","Region Metropolitana de Santiago","F","Female",1582.00647229311,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",457.386174346332,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",279.477898098377,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",177.908276247955,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL07","Region of Maule","_T","Total",527.230747561478,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL07","Region of Maule","M","Male",312.773034241309,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL07","Region of Maule","F","Female",214.457713320168,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL16","Region of Ñuble","_T","Total",238.799318604644,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL16","Region of Ñuble","M","Male",141.764749906486,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL16","Region of Ñuble","F","Female",97.0345686981585,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL08","Region of Biobío","_T","Total",725.016185087296,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL08","Region of Biobío","M","Male",431.188762942654,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL08","Region of Biobío","F","Female",293.827422144642,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL09","Region of La Araucanía","_T","Total",462.931351386448,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL09","Region of La Araucanía","M","Male",274.867284742957,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL09","Region of La Araucanía","F","Female",188.064066643491,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL14","Region of Los Ríos","_T","Total",193.026351337643,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL14","Region of Los Ríos","M","Male",112.594534118097,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL14","Region of Los Ríos","F","Female",80.4318172195455,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL10","Region of Los Lagos","_T","Total",410.858484773217,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL10","Region of Los Lagos","M","Male",247.989756110747,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL10","Region of Los Lagos","F","Female",162.86872866247,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",55.9438136904731,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",32.2262606627069,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",23.7175530277662,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",85.9100547270457,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",51.3401139586096,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V01","2015 dec-feb","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",34.5699407684361,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","_T","Nationwide total","_T","Total",8779.034305446,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","_T","Nationwide total","M","Male",5167.86543727366,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","_T","Nationwide total","F","Female",3611.16886817233,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL15","Region of Arica y Parinacota","_T","Total",105.314843300459,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL15","Region of Arica y Parinacota","M","Male",63.3024793731844,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL15","Region of Arica y Parinacota","F","Female",42.0123639272749,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL01","Region of Tarapacá","_T","Total",157.975822200982,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL01","Region of Tarapacá","M","Male",96.6059671584122,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL01","Region of Tarapacá","F","Female",61.3698550425702,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL02","Region of Antofagasta","_T","Total",282.253589656111,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL02","Region of Antofagasta","M","Male",179.503471654499,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL02","Region of Antofagasta","F","Female",102.750118001613,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL03","Region of Atacama","_T","Total",133.679524489227,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL03","Region of Atacama","M","Male",84.1227858298914,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL03","Region of Atacama","F","Female",49.5567386593354,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL04","Region of Coquimbo","_T","Total",369.595321983914,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL04","Region of Coquimbo","M","Male",223.190723833115,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL04","Region of Coquimbo","F","Female",146.404598150799,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL05","Region of Valparaíso","_T","Total",902.29780308761,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL05","Region of Valparaíso","M","Male",523.575651477788,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL05","Region of Valparaíso","F","Female",378.722151609823,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL13","Region Metropolitana de Santiago","_T","Total",3689.34796398414,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL13","Region Metropolitana de Santiago","M","Male",2114.62335450438,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL13","Region Metropolitana de Santiago","F","Female",1574.72460947976,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",454.548276422088,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",278.36998709182,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",176.178289330268,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL07","Region of Maule","_T","Total",525.031201884661,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL07","Region of Maule","M","Male",314.619694575171,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL07","Region of Maule","F","Female",210.41150730949,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL16","Region of Ñuble","_T","Total",231.596850478224,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL16","Region of Ñuble","M","Male",138.05667412387,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL16","Region of Ñuble","F","Female",93.5401763543544,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL08","Region of Biobío","_T","Total",724.866089963657,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL08","Region of Biobío","M","Male",432.059602024854,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL08","Region of Biobío","F","Female",292.806487938803,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL09","Region of La Araucanía","_T","Total",459.360852077681,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL09","Region of La Araucanía","M","Male",275.368320820324,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL09","Region of La Araucanía","F","Female",183.992531257357,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL14","Region of Los Ríos","_T","Total",192.697081412745,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL14","Region of Los Ríos","M","Male",112.969957930276,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL14","Region of Los Ríos","F","Female",79.727123482469,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL10","Region of Los Lagos","_T","Total",409.525438395623,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL10","Region of Los Lagos","M","Male",247.496549907962,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL10","Region of Los Lagos","F","Female",162.02888848766,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",56.0566783965695,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",32.5176177121018,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",23.5390606844677,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",84.8869677123034,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",51.4825992560123,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V02","2015 jan-mar","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",33.4043684562911,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","_T","Nationwide total","_T","Total",8788.86130563087,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","_T","Nationwide total","M","Male",5156.83469170167,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","_T","Nationwide total","F","Female",3632.0266139292,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL15","Region of Arica y Parinacota","_T","Total",107.04218320361,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL15","Region of Arica y Parinacota","M","Male",63.7051735518173,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL15","Region of Arica y Parinacota","F","Female",43.3370096517928,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL01","Region of Tarapacá","_T","Total",160.506251445693,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL01","Region of Tarapacá","M","Male",96.9940722952607,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL01","Region of Tarapacá","F","Female",63.5121791504321,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL02","Region of Antofagasta","_T","Total",279.379590073328,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL02","Region of Antofagasta","M","Male",175.995384759672,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL02","Region of Antofagasta","F","Female",103.384205313656,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL03","Region of Atacama","_T","Total",134.932119849461,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL03","Region of Atacama","M","Male",82.8167826657154,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL03","Region of Atacama","F","Female",52.1153371837451,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL04","Region of Coquimbo","_T","Total",368.654835568642,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL04","Region of Coquimbo","M","Male",223.979639410349,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL04","Region of Coquimbo","F","Female",144.675196158293,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL05","Region of Valparaíso","_T","Total",900.223887481326,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL05","Region of Valparaíso","M","Male",522.61317431292,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL05","Region of Valparaíso","F","Female",377.610713168406,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL13","Region Metropolitana de Santiago","_T","Total",3710.88114174699,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL13","Region Metropolitana de Santiago","M","Male",2120.67250599849,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL13","Region Metropolitana de Santiago","F","Female",1590.20863574851,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",452.531569480897,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",274.06433183335,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",178.467237647547,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL07","Region of Maule","_T","Total",520.258512952198,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL07","Region of Maule","M","Male",312.54842614433,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2015-V03","2015 feb-apr","CHL07","Region of Maule","F","Female",207.710086807868,,
